areaNm,areaNm_full,cropsSpchcknCode,crpstDsgnRegistId,exam1,exam2,exam3,exam4,exam5,exam6,exam7,examForm,examinTmrd,exprAreaCode,exprSpchcknCode,exprYear,pajong,rnum,sortSn,spciesCode,spciesNm,srchExaminTmrd,totCnt
대구,대구(경상북도 농업기술원),001,00122024002703,13.1,311.8,100,31180,96.4,14.9,354.6,1,6,0340,002,2024,311.8,10,4,R32082,삼광,6,76
대구,대구(경상북도 농업기술원),001,00122024002704,13.4,318.9,101.8,32464,96.9,13.3,316.5,1,6,0340,002,2024,318.9,11,4,R32093,새일미,6,76
진주,진주(경상남도 농업기술원),001,00122024002712,13.666666666666666,325.26666666666665,90.64472789115645,29483.708492063488,95.81500000000001,13.143790849673202,312.8222222222222,1,6,0335,002,2024,325.26666666666665,12,6,R32008,동안벼,6,76
진주,진주(경상남도 농업기술원),001,00122024002713,12.666666666666666,301.46666666666664,126.67007797270956,38186.806172839504,100.85333333333334,12.269374416433239,292.0111111111111,1,6,0335,002,2024,301.46666666666664,13,6,R32068,동진1호,6,76
진주,진주(경상남도 농업기술원),001,00122024002711,14.333333333333334,341.1333333333334,106.15053200767487,36211.48481888483,92.175,13.296296296296296,316.45185185185187,1,6,0335,002,2024,341.1333333333334,14,6,R32093,새일미,6,76
진주,진주(경상남도 농업기술원),001,00122024002710,15.666666666666666,372.8666666666667,83.58933381433381,31167.676268237934,86.01,13.783625730994151,328.0502923976608,1,6,0335,002,2024,372.8666666666667,15,6,R46055,해품,6,76
진주,진주(경상남도 농업기술원),001,00122024002714,14.216666666666667,338.3566666666667,88.93080104890117,30090.329406902707,79.705,15.890350877192981,378.19035087719294,1,6,0335,002,2024,338.3566666666667,16,6,R46056,영호진미,6,76
계화,계화(국립식량과학원),001,00122024002649,13.7,326.06,106.3,34660.178,109.05833333333334,13.516666666666667,322,1,6,0343,002,2024,326.06,17,8,R10123,참동진,6,76
익산,익산(전북특별자치도 농업기술원),001,00122024002692,13.8,328.4,100.3,32939,109.9,14.1,335.6,1,6,0326,002,2024,328.4,18,8,R10123,참동진,6,76
철원,철원(국립식량과학원),001,00122024002644,17.9,496,76.7,38043.200000000004, , , ,1,6,0331,002,2024,496,19,8,R12004,진부벼,6,76
운봉,운봉(국립식량과학원),001,00122024002653,15.8,439,65.6,28798, , , ,1,6,0330,002,2024,439,20,8,R12004,진부벼,6,76
진부,진부(국립식량과학원),001,00122024002716,18.55,515.2777777777778,64.78906626106176,33384.36608729711, , , ,1,6,0336,002,2024,515.2777777777778,21,8,R12004,진부벼,6,76
상주,상주(국립식량과학원),001,00122024002657,14,389.2,102.4,39854.08, , , ,1,6,0329,002,2024,389.2,22,8,R12005,상주벼,6,76
제천,제천(충청북도 농업기술원),001,00122024002682,15.6,433.68,94.2,40853, , , ,1,6,0337,002,2024,433.68,23,8,R12005,상주벼,6,76
제천,제천(충청북도 농업기술원),001,00122024002681,17,472.6,72.4,34216, , , ,1,6,0337,002,2024,472.6,24,8,R12016,상미,6,76
운봉,운봉(국립식량과학원),001,00122024002654,14.7,408,80.5,32844, , , ,1,6,0330,002,2024,408,25,8,R12019,삼천벼,6,76
철원,철원(국립식량과학원),001,00122024002645,15.9,442.4,98.5,43576.399999999994, , , ,1,6,0331,002,2024,442.4,26,8,R12072,태봉,6,76
철원,철원(국립식량과학원),001,00122024002646,16.4,456.5,101.4,46289.100000000006, , , ,1,6,0331,002,2024,456.5,27,8,R12079,운광,6,76
운봉,운봉(국립식량과학원),001,00122024002655,13.6,378,98.4,37195, , , ,1,6,0330,002,2024,378,28,8,R12079,운광,6,76
상주,상주(국립식량과학원),001,00122024002658,13.8,383.64000000000004,94.4,36215.61600000001, , , ,1,6,0329,002,2024,383.64000000000004,29,8,R12079,운광,6,76
춘천,춘천(강원특별자치도 농업기술원),001,00122024002669,12.6,270.8,97.8,26484, , , ,1,6,0333,002,2024,270.8,30,8,R12079,운광,6,76
강릉,강릉(강원특별자치도 농업기술원),001,00122024002674,11.6,296.1,118.9,35210, , , ,1,6,0344,002,2024,296.1,31,8,R12079,운광,6,76
제천,제천(충청북도 농업기술원),001,00122024002683,14.9,414.22,98.6,40842, , , ,1,6,0337,002,2024,414.22,32,8,R12079,운광,6,76
안동,안동(경상북도 농업기술원),001,00122024002706,13.3,316.5,100.8,31903, , , ,1,6,0351,002,2024,316.5,33,8,R12079,운광,6,76
철원,철원(국립식량과학원),001,00122024002647,17.5,487.2,69.6,33909.119999999995, , , ,1,6,0331,002,2024,487.2,34,8,R12080,조운,6,76
상주,상주(국립식량과학원),001,00122024002659,19.1,530.98,70.9,37646.482, , , ,1,6,0329,002,2024,530.98,35,8,R12085,설레미,6,76
강릉,강릉(강원특별자치도 농업기술원),001,00122024002675,11.5,281.7,98.9,27861, , , ,1,6,0344,002,2024,281.7,36,8,R12086,오대1호,6,76
진부,진부(국립식량과학원),001,00122024002718,14.449999999999998,401.3888888888888,88.73259361089292,35616.27715770562, , , ,1,6,0336,002,2024,401.3888888888888,37,8,R12092,한설,6,76
강릉,강릉(강원특별자치도 농업기술원),001,00122024002673,12.4,312.4,100,31239, , , ,1,6,0344,002,2024,312.4,38,8,R12093,오륜,6,76
예산,예산(충청남도 농업기술원),001,00122024002686,14.1,335.58,75.3,25269,91.7,16.8,399.8,1,6,0350,002,2024,335.58,39,8,R12122,친들,6,76
안동,안동(경상북도 농업기술원),001,00122024002705,16.9,402.2,76.6,30809, , , ,1,6,0351,002,2024,402.2,40,8,R12123,해담쌀,6,76
철원,철원(국립식량과학원),001,00122024002643,17.6,487.5,75.2,36660, , , ,1,6,0331,002,2024,487.5,41,8,R13002,오대벼,6,76
운봉,운봉(국립식량과학원),001,00122024002652,13.3,369,67.9,25055, , , ,1,6,0330,002,2024,369,42,8,R13002,오대벼,6,76
상주,상주(국립식량과학원),001,00122024002656,17.3,480.94000000000005,84,40398.96000000001, , , ,1,6,0329,002,2024,480.94000000000005,43,8,R13002,오대벼,6,76
화성,화성(경기도 경기도농업기술원),001,00122024002664,18.2,433.2,75.4,32663, , , ,1,6,0332,002,2024,433.2,44,8,R13002,오대벼,6,76
춘천,춘천(강원특별자치도 농업기술원),001,00122024002668,14.1,304.2,84.5,25704, , , ,1,6,0333,002,2024,304.2,45,8,R13002,오대벼,6,76
강릉,강릉(강원특별자치도 농업기술원),001,00122024002672,12.4,312.9,77.5,24246, , , ,1,6,0344,002,2024,312.9,46,8,R13002,오대벼,6,76
제천,제천(충청북도 농업기술원),001,00122024002680,14.4,400.3,71.2,28501, , , ,1,6,0337,002,2024,400.3,47,8,R13002,오대벼,6,76
진부,진부(국립식량과학원),001,00122024002715,18.03333333333333,500.9259259259259,78.60264838042616,39374.104420194955, , , ,1,6,0336,002,2024,500.9259259259259,48,8,R13002,오대벼,6,76
진부,진부(국립식량과학원),001,00122024002717,21.78333333333333,605.0925925925926,48.42102237654321,29299.201965806475, , , ,1,6,0336,002,2024,605.0925925925926,49,8,R13003,진부올벼,6,76
영덕,영덕(국립식량과학원),001,00122024002661,13,309.40000000000003,81.5,25216.100000000002,86.31666666666666,13.1,311.78,1,6,0338,002,2024,309.40000000000003,50,8,R22009,화영벼,6,76
영덕,영덕(국립식량과학원),001,00122024002662,14,333.2,83.4,27788.88,90.43333333333334,14.683333333333335,349.46333333333337,1,6,0338,002,2024,333.2,51,8,R22083,삼덕,6,76
영덕,영덕(국립식량과학원),001,00122024002660,14.9,354.62,76.8,27234.816,93.66666666666667,14.933333333333335,355.4133333333334,1,6,0338,002,2024,354.62,52,8,R23004,화성벼,6,76
청원,청원(충청북도 농업기술원),001,00122024002678,14.8,352.2,107.3,37791,96,16.8,399.8,1,6,2325,002,2024,352.2,53,8,R32001,일품벼,6,76
안동,안동(경상북도 농업기술원),001,00122024002708,15.3,364.1,95.3,34699,94.5,16.9,402.2,1,6,0351,002,2024,364.1,54,8,R32001,일품벼,6,76
화성,화성(경기도 경기도농업기술원),001,00122024002665,19.7,468.9,80.9,37934, , , ,1,6,0332,002,2024,468.9,55,8,R32003,대안벼,6,76
춘천,춘천(강원특별자치도 농업기술원),001,00122024002670,13.5,292,79.8,23300,93.7,13.2,286.5,1,6,0333,002,2024,292,56,8,R32003,대안벼,6,76
청원,청원(충청북도 농업기술원),001,00122024002677,18.5,440.3,81.2,35752,88,18,428.40000000000003,1,6,2325,002,2024,440.3,57,8,R32003,대안벼,6,76
계화,계화(국립식량과학원),001,00122024002650,16.1,383.18000000000006,120.3,46096.554000000004,98.14166666666667,16.6,395,1,6,0343,002,2024,383.18000000000006,58,8,R32011,남평벼,6,76
영덕,영덕(국립식량과학원),001,00122024002663,15.4,366.52000000000004,106.6,39071.032,91.63333333333333,15.566666666666668,370.48666666666674,1,6,0338,002,2024,366.52000000000004,59,8,R32011,남평벼,6,76
익산,익산(전북특별자치도 농업기술원),001,00122024002691,15,357,104.9,37449,99.7,15.1,359.4,1,6,0326,002,2024,357,60,8,R32011,남평벼,6,76
계화,계화(국립식량과학원),001,00122024002648,14,333.2,87.5,29155,107.90833333333333,14.5,345,1,6,0343,002,2024,333.2,61,8,R32016,신동진,6,76
익산,익산(전북특별자치도 농업기술원),001,00122024002690,12.9,307,101.3,31099,106.9,13.1,311.8,1,6,0326,002,2024,307,62,8,R32016,신동진,6,76
계화,계화(국립식량과학원),001,00122024002651,17.3,411.74,93.5,38497.69,103.64166666666667,17.966666666666665,428,1,6,0343,002,2024,411.74,63,8,R32068,동진1호,6,76
화성,화성(경기도 경기도농업기술원),001,00122024002666,16.4,390.3,94,36688,117.3,18.1,431,1,6,0332,002,2024,390.3,64,8,R32082,삼광,6,76
춘천,춘천(강원특별자치도 농업기술원),001,00122024002671,12.9,278.8,109,30392,100.2,12.8,276.2,1,6,0333,002,2024,278.8,65,8,R32082,삼광,6,76
청원,청원(충청북도 농업기술원),001,00122024002679,14.1,335.6,104.5,35070,95,14.5,345.1,1,6,2325,002,2024,335.6,66,8,R32082,삼광,6,76
예산,예산(충청남도 농업기술원),001,00122024002684,13.7,326.06,82.3,26835,98.6,16.7,397.5,1,6,0350,002,2024,326.06,67,8,R32082,삼광,6,76
안동,안동(경상북도 농업기술원),001,00122024002707,15.5,368.9,97.1,35820,99.4,15.9,378.4,1,6,0351,002,2024,368.9,68,8,R32082,삼광,6,76
예산,예산(충청남도 농업기술원),001,00122024002688,13.1,311.78,82.5,25722,106.3,16.6,395.1,1,6,0350,002,2024,311.78,69,8,R32084,새누리,6,76
익산,익산(전북특별자치도 농업기술원),001,00122024002693,14.7,349.9,110.3,38594,116.5,15.4,366.5,1,6,0326,002,2024,349.9,70,8,R32084,새누리,6,76
예산,예산(충청남도 농업기술원),001,00122024002687,12.1,287.98,83.3,23989,94.8,14.6,347.5,1,6,0350,002,2024,287.98,71,8,R32093,새일미,6,76
안동,안동(경상북도 농업기술원),001,00122024002709,12.6,299.9,101.3,30380,97.4,13.3,316.5,1,6,0351,002,2024,299.9,72,8,R32093,새일미,6,76
화성,화성(경기도 경기도농업기술원),001,00122024002667,17.3,411.7,75.2,30960,121.1,19.9,474,1,6,0332,002,2024,411.7,73,8,R33009,추청,6,76
청원,청원(충청북도 농업기술원),001,00122024002676,19.4,461.7,97.5,45016,95,18,428.40000000000003,1,6,2325,002,2024,461.7,74,8,R33009,추청,6,76
예산,예산(충청남도 농업기술원),001,00122024002685,14.7,349.86,72.1,25225,85.2,17.2,409.4,1,6,0350,002,2024,349.86,75,8,R46058,예찬,6,76
익산,익산(전북특별자치도 농업기술원),001,00122024002689,16.4,390.3,91.2,35595,92.5,16.8,399.8,1,6,0326,002,2024,390.3,76,8,R46058,예찬,6,76
