areaNm,areaNm_full,cropsSpchcknCode,crpstDsgnRegistId,exam1,exam10,exam11,exam2,exam3,exam4,exam5,exam6,exam7,exam8,exam9,examForm,examinTmrd,exprAreaCode,exprSpchcknCode,exprYear,pajong,rnum,sortSn,spciesCode,spciesNm,srchExaminTmrd,totCnt
익산,익산(전북특별자치도 농업기술원),001,00122018001940,93, , ,15,4,2.7,2018-04-30,130,2018-05-30,,,1,1,0326,002,2018,2018-04-30,68,8,R32084,새누리,1,75
계화,계화(국립식량과학원),001,00122018001897,95.2, , ,16.5,3.8,1.4,2018-04-30,150,2018-05-30,,,1,1,0343,002,2018,2018-04-30,69,8,R32088,청호,1,75
예산,예산(충청남도 농업기술원),001,00122018001932,89.1, , ,16.6,4.8,2.1,2018-04-25,130,2018-05-25,,,1,1,0350,002,2018,2018-04-25,70,8,R32091,호품,1,75
익산,익산(전북특별자치도 농업기술원),001,00122018001939,89.1, , ,12.8,3.8,2.7,2018-04-30,130,2018-05-30,,,1,1,0326,002,2018,2018-04-30,71,8,R32091,호품,1,75
안동,안동(경상북도 농업기술원),001,00122018001955,98.1, , ,11.6,3.3,1.2,2018-04-20,120,2018-05-20,,,1,1,0351,002,2018,2018-04-20,72,8,R32093,새일미,1,75
화성,화성(경기도 경기도농업기술원),001,00122018001911,98.6, , ,14.8,3.5,2.17,2018-04-20,130,2018-05-20,,,1,1,0332,002,2018,2018-04-20,73,8,R33009,추청,1,75
청원,청원(충청북도 농업기술원),001,00122018001923,94.3, , ,20.7,3,2.1,2018-04-25,130,2018-05-25,,,1,1,2325,002,2018,2018-04-25,74,8,R33009,추청,1,75
예산,예산(충청남도 농업기술원),001,00122018001933,80.2, , ,20,4.8,2.4,2018-04-25,130,2018-05-25,,,1,1,0350,002,2018,2018-04-25,75,8,R33009,추청,1,75
나주,나주(전라남도 농업기술원),001,00122019002250,80.5, , ,15.3,4.1,2.37,2019-05-10,130,2019-06-05,30,14,1,1,0352,002,2019,2019-05-10,1,3,R32006,일미벼,1,75
나주,나주(전라남도 농업기술원),001,00122019002251,86.5, , ,18.2,4.1,2.75,2019-05-10,130,2019-06-05,30,14,1,1,0352,002,2019,2019-05-10,2,3,R32016,신동진,1,75
나주,나주(전라남도 농업기술원),001,00122019002253,77.2, , ,14.8,4.2,2.7,2019-05-10,130,2019-06-05,30,14,1,1,0352,002,2019,2019-05-10,3,3,R32081,미품,1,75
나주,나주(전라남도 농업기술원),001,00122019002254,81.2, , ,12.5,4.3,2.47,2019-05-10,130,2019-06-05,30,14,1,1,0352,002,2019,2019-05-10,4,3,R32092,현품,1,75
나주,나주(전라남도 농업기술원),001,00122019002252,70.7, , ,17,4.7,2.67,2019-05-10,130,2019-06-05,30,14,1,1,0352,002,2019,2019-05-10,5,3,R46054,새청무,1,75
대구,대구(경상북도 농업기술원),001,00122019002255,83.6, , ,16.3,3.7,2.1,2019-04-30,130,2019-05-30,30,14,1,1,0340,002,2019,2019-04-30,6,4,R22009,화영벼,1,75
대구,대구(경상북도 농업기술원),001,00122019002257,90.1, , ,17,3.5,1.9,2019-04-30,130,2019-05-30,30,14,1,1,0340,002,2019,2019-04-30,7,4,R22083,삼덕,1,75
대구,대구(경상북도 농업기술원),001,00122019002256,75.7, , ,12.4,4.1,1.9,2019-04-30,130,2019-05-30,30,14,1,1,0340,002,2019,2019-04-30,8,4,R32001,일품벼,1,75
대구,대구(경상북도 농업기술원),001,00122019002258,87, , ,18.3,3.9,2.1,2019-04-30,130,2019-05-30,30,14,1,1,0340,002,2019,2019-04-30,9,4,R32082,삼광,1,75
대구,대구(경상북도 농업기술원),001,00122019002259,83.8, , ,16.6,3.9,2.3,2019-04-30,130,2019-05-30,30,14,1,1,0340,002,2019,2019-04-30,10,4,R32093,새일미,1,75
진주,진주(경상남도 농업기술원),001,00122019002267,99, , ,18.4,4.1,2.05,2019-05-10,130,2019-06-05,30,14,1,1,0335,002,2019,2019-05-10,11,6,R32008,동안벼,1,75
진주,진주(경상남도 농업기술원),001,00122019002268,98.6, , ,17.9,3.7,1.76,2019-05-10,130,2019-06-05,30,14,1,1,0335,002,2019,2019-05-10,12,6,R32068,동진1호,1,75
진주,진주(경상남도 농업기술원),001,00122019002266,99.4, , ,17.4,3.8,1.55,2019-05-10,130,2019-06-05,30,14,1,1,0335,002,2019,2019-05-10,13,6,R32093,새일미,1,75
진주,진주(경상남도 농업기술원),001,00122019002265,97.8, , ,17.3,3.8,1.6,2019-05-10,130,2019-06-05,30,14,1,1,0335,002,2019,2019-05-10,14,6,R46055,해품,1,75
진주,진주(경상남도 농업기술원),001,00122019002269,97.5, , ,15.9,3.8,1.75,2019-05-10,130,2019-06-05,30,14,1,1,0335,002,2019,2019-05-10,15,6,R46056,영호진미,1,75
철원,철원(국립식량과학원),001,00122019002200,99.07407407407407, , ,25.19937037037037,4.303888888888888,3.1833333333333335,2019-04-20,130,2019-05-20,30,12,1,1,0331,002,2019,2019-04-20,16,8,R12004,진부벼,1,75
운봉,운봉(국립식량과학원),001,00122019002209,87.9, , ,17.4,4.5,1.7,2019-04-20,130,2019-05-20,30,12,1,1,0330,002,2019,2019-04-20,17,8,R12004,진부벼,1,75
진부,진부(국립식량과학원),001,00122019002271,92.6, , ,16.5,3.5,2,2019-04-20,120,2019-05-20,30,12,1,1,0336,002,2019,2019-04-20,18,8,R12004,진부벼,1,75
상주,상주(국립식량과학원),001,00122019002213,93, , ,13.5,4.468333333333333,2.31,2019-04-25,130,2019-05-24,30,12,1,1,0329,002,2019,2019-04-25,19,8,R12005,상주벼,1,75
제천,제천(충청북도 농업기술원),001,00122019002238,93.8, , ,14.4,2.8,2,2019-04-20,130,2019-05-20,30,12,1,1,0337,002,2019,2019-04-20,20,8,R12005,상주벼,1,75
제천,제천(충청북도 농업기술원),001,00122019002237,93, , ,14.1,2.8,2,2019-04-20,130,2019-05-20,30,12,1,1,0337,002,2019,2019-04-20,21,8,R12016,상미,1,75
운봉,운봉(국립식량과학원),001,00122019002210,88.9, , ,12.2,3.8,1.5,2019-04-20,130,2019-05-20,30,12,1,1,0330,002,2019,2019-04-20,22,8,R12019,삼천벼,1,75
철원,철원(국립식량과학원),001,00122019002201,91.09531174961732, , ,24.486296296296292,5.096481481481482,2.85,2019-04-20,130,2019-05-20,30,12,1,1,0331,002,2019,2019-04-20,23,8,R12072,태봉,1,75
철원,철원(국립식량과학원),001,00122019002202,84.52541162667855, , ,17.59,5.041666666666667,2.6299999999999994,2019-04-20,130,2019-05-20,30,12,1,1,0331,002,2019,2019-04-20,24,8,R12079,운광,1,75
운봉,운봉(국립식량과학원),001,00122019002211,95.8, , ,14.7,4.1,1.5,2019-04-20,130,2019-05-20,30,12,1,1,0330,002,2019,2019-04-20,25,8,R12079,운광,1,75
상주,상주(국립식량과학원),001,00122019002214,93.4, , ,12.6,4.286666666666666,2.23,2019-04-25,130,2019-05-24,30,12,1,1,0329,002,2019,2019-04-25,26,8,R12079,운광,1,75
춘천,춘천(강원특별자치도 농업기술원),001,00122019002225,86.6, , ,13.3,4.9,4.2,2019-04-25,130,2019-05-24,30,14,1,1,0333,002,2019,2019-04-25,27,8,R12079,운광,1,75
강릉,강릉(강원특별자치도 농업기술원),001,00122019002230,89.1, , ,13.9,4.7,3.6,2019-04-20,130,2019-05-20,30,12.8,1,1,0344,002,2019,2019-04-20,28,8,R12079,운광,1,75
제천,제천(충청북도 농업기술원),001,00122019002239,93.4, , ,12.8,2.6,1.7,2019-04-20,130,2019-05-20,30,12,1,1,0337,002,2019,2019-04-20,29,8,R12079,운광,1,75
안동,안동(경상북도 농업기술원),001,00122019002261,95.1, , ,7.8,2.6,1.2,2019-04-20,120,2019-05-18,30,14,1,1,0351,002,2019,2019-04-20,30,8,R12079,운광,1,75
철원,철원(국립식량과학원),001,00122019002203,95.09350975753993, , ,22.590000000000003,4.6450000000000005,2.8766666666666665,2019-04-20,130,2019-05-20,30,12,1,1,0331,002,2019,2019-04-20,31,8,R12080,조운,1,75
상주,상주(국립식량과학원),001,00122019002215,91.2, , ,13.8,4.051666666666667,1.96,2019-04-25,130,2019-05-24,30,12,1,1,0329,002,2019,2019-04-25,32,8,R12085,설레미,1,75
강릉,강릉(강원특별자치도 농업기술원),001,00122019002231,94.2, , ,14.8,4.7,3.4,2019-04-20,130,2019-05-20,30,12.8,1,1,0344,002,2019,2019-04-20,33,8,R12086,오대1호,1,75
진부,진부(국립식량과학원),001,00122019002273,93.5, , ,15.1,3.3,1.9,2019-04-20,120,2019-05-20,30,12,1,1,0336,002,2019,2019-04-20,34,8,R12092,한설,1,75
강릉,강릉(강원특별자치도 농업기술원),001,00122019002229,94.4, , ,14.3,4.6,2.9,2019-04-20,130,2019-05-20,30,13.3,1,1,0344,002,2019,2019-04-20,35,8,R12093,오륜,1,75
철원,철원(국립식량과학원),001,00122019002199,96.31473670478756, , ,23.066666666666666,4.929999999999999,3.07,2019-04-20,130,2019-05-20,30,12,1,1,0331,002,2019,2019-04-20,36,8,R13002,오대벼,1,75
운봉,운봉(국립식량과학원),001,00122019002208,91.9, , ,16.5,4.1,1.6,2019-04-20,130,2019-05-20,30,12,1,1,0330,002,2019,2019-04-20,37,8,R13002,오대벼,1,75
상주,상주(국립식량과학원),001,00122019002212,92.4, , ,14.6,4.125000000000001,2.19,2019-04-25,130,2019-05-24,30,12,1,1,0329,002,2019,2019-04-25,38,8,R13002,오대벼,1,75
화성,화성(경기도 경기도농업기술원),001,00122019002220,95.4, , ,14.7,3,1.9,2019-04-20,130,2019-05-20,30,14,1,1,0332,002,2019,2019-04-20,39,8,R13002,오대벼,1,75
춘천,춘천(강원특별자치도 농업기술원),001,00122019002224,87.7, , ,13.2,4.5,4.1,2019-04-25,130,2019-05-24,30,14,1,1,0333,002,2019,2019-04-25,40,8,R13002,오대벼,1,75
강릉,강릉(강원특별자치도 농업기술원),001,00122019002228,89.8, , ,16,4.8,4.3,2019-04-20,130,2019-05-20,30,13,1,1,0344,002,2019,2019-04-20,41,8,R13002,오대벼,1,75
제천,제천(충청북도 농업기술원),001,00122019002236,94, , ,18,3,1.9,2019-04-20,130,2019-05-20,30,12,1,1,0337,002,2019,2019-04-20,42,8,R13002,오대벼,1,75
안동,안동(경상북도 농업기술원),001,00122019002260,95, , ,13,2.7,1.8,2019-04-20,120,2019-05-18,30,14,1,1,0351,002,2019,2019-04-20,43,8,R13002,오대벼,1,75
진부,진부(국립식량과학원),001,00122019002270,91.8, , ,14.8,3.8,2,2019-04-20,120,2019-05-20,30,12,1,1,0336,002,2019,2019-04-20,44,8,R13002,오대벼,1,75
진부,진부(국립식량과학원),001,00122019002272,94.1, , ,14.4,3.4,2.1,2019-04-20,120,2019-05-20,30,12,1,1,0336,002,2019,2019-04-20,45,8,R13003,진부올벼,1,75
영덕,영덕(국립식량과학원),001,00122019002217,81.2, , ,14,3.2,2.06,2019-04-20,130,2019-05-25,30,14,1,1,0338,002,2019,2019-04-20,46,8,R22009,화영벼,1,75
영덕,영덕(국립식량과학원),001,00122019002218,83.5, , ,15.2,3,1.74,2019-04-20,130,2019-05-25,30,14,1,1,0338,002,2019,2019-04-20,47,8,R22083,삼덕,1,75
영덕,영덕(국립식량과학원),001,00122019002216,84.3, , ,15.6,2.9,2.17,2019-04-20,130,2019-05-25,30,14,1,1,0338,002,2019,2019-04-20,48,8,R23004,화성벼,1,75
청원,청원(충청북도 농업기술원),001,00122019002234,93, , ,14.9,3.1,1.9,2019-04-25,130,2019-05-25,30,14,1,1,2325,002,2019,2019-04-25,49,8,R32001,일품벼,1,75
안동,안동(경상북도 농업기술원),001,00122019002263,97.1, , ,8.9,3.1,1.6,2019-04-20,120,2019-05-18,30,14,1,1,0351,002,2019,2019-04-20,50,8,R32001,일품벼,1,75
화성,화성(경기도 경기도농업기술원),001,00122019002221,96.2, , ,14.1,3.8,2.6,2019-04-20,130,2019-05-20,30,14,1,1,0332,002,2019,2019-04-20,51,8,R32003,대안벼,1,75
춘천,춘천(강원특별자치도 농업기술원),001,00122019002226,90.9, , ,14.8,4.9,3.1,2019-04-25,130,2019-05-24,30,14,1,1,0333,002,2019,2019-04-25,52,8,R32003,대안벼,1,75
청원,청원(충청북도 농업기술원),001,00122019002233,93, , ,18.6,3,2.2,2019-04-25,130,2019-05-25,30,14,1,1,2325,002,2019,2019-04-25,53,8,R32003,대안벼,1,75
익산,익산(전북특별자치도 농업기술원),001,00122019002245,93.4, , ,14.7,3.8,2.7,2019-04-30,130,2019-05-30,30,14,1,1,0326,002,2019,2019-04-30,54,8,R32006,일미벼,1,75
계화,계화(국립식량과학원),001,00122019002206,84.5, , ,19.3,4.3,1.7,2019-04-30,130,2019-05-30,30,14,1,1,0343,002,2019,2019-04-30,55,8,R32011,남평벼,1,75
영덕,영덕(국립식량과학원),001,00122019002219,85.3, , ,15.8,2.7,2.33,2019-04-20,130,2019-05-25,30,14,1,1,0338,002,2019,2019-04-20,56,8,R32011,남평벼,1,75
익산,익산(전북특별자치도 농업기술원),001,00122019002247,92.7, , ,14.6,4,2.9,2019-04-30,130,2019-05-30,30,14,1,1,0326,002,2019,2019-04-30,57,8,R32011,남평벼,1,75
안동,안동(경상북도 농업기술원),001,00122019002262,97.4, , ,11.7,3.1,1.8,2019-04-20,120,2019-05-18,30,14,1,1,0351,002,2019,2019-04-20,58,8,R32015,새추청,1,75
계화,계화(국립식량과학원),001,00122019002204,93, , ,21.2,4.4,2.1,2019-04-30,130,2019-05-30,30,14,1,1,0343,002,2019,2019-04-30,59,8,R32016,신동진,1,75
익산,익산(전북특별자치도 농업기술원),001,00122019002246,92.9, , ,15.2,3.8,3.1,2019-04-30,130,2019-05-30,30,14,1,1,0326,002,2019,2019-04-30,60,8,R32016,신동진,1,75
계화,계화(국립식량과학원),001,00122019002207,88.7, , ,19,4.1,1.6,2019-04-30,130,2019-05-30,30,14,1,1,0343,002,2019,2019-04-30,61,8,R32068,동진1호,1,75
화성,화성(경기도 경기도농업기술원),001,00122019002222,96.3, , ,13.6,3.3,2.29,2019-04-20,130,2019-05-20,30,14,1,1,0332,002,2019,2019-04-20,62,8,R32082,삼광,1,75
춘천,춘천(강원특별자치도 농업기술원),001,00122019002227,96.1, , ,12.7,3,2.5,2019-04-25,130,2019-05-24,30,14,1,1,0333,002,2019,2019-04-25,63,8,R32082,삼광,1,75
청원,청원(충청북도 농업기술원),001,00122019002235,93.2, , ,15.6,3,1.9,2019-04-25,130,2019-05-25,30,14,1,1,2325,002,2019,2019-04-25,64,8,R32082,삼광,1,75
예산,예산(충청남도 농업기술원),001,00122019002240,82.4, , ,14.2,4.6,2.8,2019-04-25,130,2019-05-25,30,14,1,1,0350,002,2019,2019-04-25,65,8,R32082,삼광,1,75
예산,예산(충청남도 농업기술원),001,00122019002244,82.9, , ,13.5,4.5,2.8,2019-04-25,130,2019-05-25,30,14,1,1,0350,002,2019,2019-04-25,66,8,R32084,새누리,1,75
익산,익산(전북특별자치도 농업기술원),001,00122019002249,92.9, , ,15.1,3.9,2.9,2019-04-30,130,2019-05-30,30,14,1,1,0326,002,2019,2019-04-30,67,8,R32084,새누리,1,75
계화,계화(국립식량과학원),001,00122019002205,88.3, , ,18.7,4.6,1.7,2019-04-30,130,2019-05-30,30,14,1,1,0343,002,2019,2019-04-30,68,8,R32088,청호,1,75
예산,예산(충청남도 농업기술원),001,00122019002241,74.7, , ,11.7,5,2.9,2019-04-25,130,2019-05-25,30,14,1,1,0350,002,2019,2019-04-25,69,8,R32091,호품,1,75
익산,익산(전북특별자치도 농업기술원),001,00122019002248,88.6, , ,12.8,3.8,2.8,2019-04-30,130,2019-05-30,30,14,1,1,0326,002,2019,2019-04-30,70,8,R32091,호품,1,75
예산,예산(충청남도 농업기술원),001,00122019002243,85.7, , ,12.5,4.9,2.6,2019-04-25,130,2019-05-25,30,14,1,1,0350,002,2019,2019-04-25,71,8,R32093,새일미,1,75
안동,안동(경상북도 농업기술원),001,00122019002264,98.1, , ,12,3,1.7,2019-04-20,120,2019-05-18,30,14,1,1,0351,002,2019,2019-04-20,72,8,R32093,새일미,1,75
화성,화성(경기도 경기도농업기술원),001,00122019002223,98.7, , ,14.2,3.7,2.16,2019-04-20,130,2019-05-20,30,14,1,1,0332,002,2019,2019-04-20,73,8,R33009,추청,1,75
청원,청원(충청북도 농업기술원),001,00122019002232,94, , ,16,3,2,2019-04-25,130,2019-05-25,30,14,1,1,2325,002,2019,2019-04-25,74,8,R33009,추청,1,75
예산,예산(충청남도 농업기술원),001,00122019002242,85.9, , ,12.5,4.7,2.6,2019-04-25,130,2019-05-25,30,14,1,1,0350,002,2019,2019-04-25,75,8,R33009,추청,1,75
나주,나주(전라남도 농업기술원),001,00122020002174,84.5, , ,20.2,4.2,2.08,2020-05-10,130,2020-06-05,30,14,1,1,0352,002,2020,2020-05-10,1,3,R32006,일미벼,1,76
나주,나주(전라남도 농업기술원),001,00122020002175,83.9, , ,22,4.6,2.27,2020-05-10,130,2020-06-05,30,14,1,1,0352,002,2020,2020-05-10,2,3,R32016,신동진,1,76
나주,나주(전라남도 농업기술원),001,00122020002177,84.8, , ,16.7,4,1.83,2020-05-10,130,2020-06-05,30,14,1,1,0352,002,2020,2020-05-10,3,3,R32081,미품,1,76
나주,나주(전라남도 농업기술원),001,00122020002178,87.6, , ,16.6,4.2,2.07,2020-05-10,130,2020-06-05,30,14,1,1,0352,002,2020,2020-05-10,4,3,R32092,현품,1,76
나주,나주(전라남도 농업기술원),001,00122020002179,73.9, , ,21.2,4.6,2.15,2020-05-10,130,2020-06-05,30,14,1,1,0352,002,2020,2020-05-10,5,3,R32093,새일미,1,76
나주,나주(전라남도 농업기술원),001,00122020002176,92.7, , ,19.2,3.9,1.98,2020-05-10,130,2020-06-05,30,14,1,1,0352,002,2020,2020-05-10,6,3,R46054,새청무,1,76
대구,대구(경상북도 농업기술원),001,00122020002180,78.4, , ,12.3,3.7,2.5,2020-04-30,130,2020-05-30,30,14,1,1,0340,002,2020,2020-04-30,7,4,R22009,화영벼,1,76
대구,대구(경상북도 농업기술원),001,00122020002182,94.9, , ,13.7,3.3,1.8,2020-04-30,130,2020-05-30,30,14,1,1,0340,002,2020,2020-04-30,8,4,R22083,삼덕,1,76
대구,대구(경상북도 농업기술원),001,00122020002181,88.3, , ,11.2,3.4,1.9,2020-04-30,130,2020-05-30,30,14,1,1,0340,002,2020,2020-04-30,9,4,R32001,일품벼,1,76
대구,대구(경상북도 농업기술원),001,00122020002183,82.7, , ,15.2,3.4,2.3,2020-04-30,130,2020-05-30,30,14,1,1,0340,002,2020,2020-04-30,10,4,R32082,삼광,1,76
대구,대구(경상북도 농업기술원),001,00122020002184,82.2, , ,12.3,3.3,1.7,2020-04-30,130,2020-05-30,30,14,1,1,0340,002,2020,2020-04-30,11,4,R32093,새일미,1,76
진주,진주(경상남도 농업기술원),001,00122020002192,99.3, , ,21.7,3.9,1.9,2020-05-10,130,2020-06-05,30,14,1,1,0335,002,2020,2020-05-10,12,6,R32008,동안벼,1,76
진주,진주(경상남도 농업기술원),001,00122020002193,97.9, , ,20.1,3.5,2,2020-05-10,130,2020-06-05,30,14,1,1,0335,002,2020,2020-05-10,13,6,R32068,동진1호,1,76
진주,진주(경상남도 농업기술원),001,00122020002191,98.1, , ,22.4,3.7,2,2020-05-10,130,2020-06-05,30,14,1,1,0335,002,2020,2020-05-10,14,6,R32093,새일미,1,76
진주,진주(경상남도 농업기술원),001,00122020002190,98, , ,17.2,3.4,1.8,2020-05-10,130,2020-06-05,30,14,1,1,0335,002,2020,2020-05-10,15,6,R46055,해품,1,76
진주,진주(경상남도 농업기술원),001,00122020002194,98.1, , ,18.9,4,1.8,2020-05-10,130,2020-06-05,30,14,1,1,0335,002,2020,2020-05-10,16,6,R46056,영호진미,1,76
철원,철원(국립식량과학원),001,00122020002124,74.6, , ,22.7,5.1,3.17,2020-04-20,130,2020-05-20,30,12,1,1,0331,002,2020,2020-04-20,17,8,R12004,진부벼,1,76
운봉,운봉(국립식량과학원),001,00122020002133,83.3, , ,21.4,4.2,1.9,2020-04-20,130,2020-05-20,30,12,1,1,0330,002,2020,2020-04-20,18,8,R12004,진부벼,1,76
진부,진부(국립식량과학원),001,00122020002196,94.8, , ,19.9,3.6,2.5,2020-04-20,120,2020-05-20,30,12,1,1,0336,002,2020,2020-04-20,19,8,R12004,진부벼,1,76
상주,상주(국립식량과학원),001,00122020002137,92.3, , ,9.256666666666666,4.244000000000001,1.3,2020-04-25,130,2020-05-24,30,12,1,1,0329,002,2020,2020-04-25,20,8,R12005,상주벼,1,76
제천,제천(충청북도 농업기술원),001,00122020002162,94.1, , ,15.5,3.3,1.9,2020-04-20,130,2020-05-20,30,12,1,1,0337,002,2020,2020-04-20,21,8,R12005,상주벼,1,76
