areaNm,areaNm_full,cropsSpchcknCode,crpstDsgnRegistId,exam1,exam2,exam3,exam4,examForm,examinTmrd,exprAreaCode,exprSpchcknCode,exprYear,pajong,rnum,sortSn,spciesCode,spciesNm,srchExaminTmrd,totCnt
나주,나주(전라남도 농업기술원),001,00122017001870,27.2,5,119,23.8,1,2,0352,002,2017,2017-05-10,1,3,R32006,일미벼,2,76
나주,나주(전라남도 농업기술원),001,00122017001869,25.6,5,119,23.8,1,2,0352,002,2017,2017-05-10,2,3,R32011,남평벼,2,76
나주,나주(전라남도 농업기술원),001,00122017001866,24,5,119,23.8,1,2,0352,002,2017,2017-05-10,3,3,R32081,미품,2,76
나주,나주(전라남도 농업기술원),001,00122017001867,24,5,119,23.8,1,2,0352,002,2017,2017-05-10,4,3,R32084,새누리,2,76
나주,나주(전라남도 농업기술원),001,00122017001868,24.2,5,119,23.8,1,2,0352,002,2017,2017-05-10,5,3,R32090,호평,2,76
나주,나주(전라남도 농업기술원),001,00122017001865,23.4,5,119,23.8,1,2,0352,002,2017,2017-05-10,6,3,R32092,현품,2,76
대구,대구(경상북도 농업기술원),001,00122017001875,24.6,4.5,107.1,23.8,1,2,0340,002,2017,2017-04-30,7,4,R22009,화영벼,2,76
대구,대구(경상북도 농업기술원),001,00122017001873,25.8,5.1,121.4,23.8,1,2,0340,002,2017,2017-04-30,8,4,R22083,삼덕,2,76
대구,대구(경상북도 농업기술원),001,00122017001874,23.2,5,118.5,23.8,1,2,0340,002,2017,2017-04-30,9,4,R32001,일품벼,2,76
대구,대구(경상북도 농업기술원),001,00122017001872,26.7,5.4,128.5,23.8,1,2,0340,002,2017,2017-04-30,10,4,R32015,새추청,2,76
대구,대구(경상북도 농업기술원),001,00122017001871,26.7,5.2,123.8,23.8,1,2,0340,002,2017,2017-04-30,11,4,R32093,새일미,2,76
진주,진주(경상남도 농업기술원),001,00122017001885,22.1,5.5,130.9,23.8,1,2,0335,002,2017,2017-05-10,12,6,R22009,화영벼,2,76
진주,진주(경상남도 농업기술원),001,00122017001883,21.7,5.6,133.3,23.8,1,2,0335,002,2017,2017-05-10,13,6,R32008,동안벼,2,76
진주,진주(경상남도 농업기술원),001,00122017001881,22.4,5.7,135.7,23.8,1,2,0335,002,2017,2017-05-10,14,6,R32068,동진1호,2,76
진주,진주(경상남도 농업기술원),001,00122017001882,20.9,5.4,128.5,23.8,1,2,0335,002,2017,2017-05-10,15,6,R32069,주남,2,76
진주,진주(경상남도 농업기술원),001,00122017001884,25.6,5.1,121.4,23.8,1,2,0335,002,2017,2017-05-10,16,6,R32093,새일미,2,76
계화,계화(국립식량과학원),001,00122017001822,214.6,6.8,160.7,23.8,1,2,0343,002,2017,2017-04-30,17,8,R11073,새계화,2,76
철원,철원(국립식량과학원),001,00122017001818,33.2,14.6,406.3,27.8,1,2,0331,002,2017,2017-04-20,18,8,R12004,진부벼,2,76
운봉,운봉(국립식량과학원),001,00122017001825,20.6,8.2,196,23.8,1,2,0330,002,2017,2017-04-20,19,8,R12004,진부벼,2,76
진부,진부(국립식량과학원),001,00122017001888,31,10,278,27.8,1,2,0336,002,2017,2017-04-20,20,8,R12004,진부벼,2,76
상주,상주(국립식량과학원),001,00122017001837,28.2,9,249.7,27.8,1,2,0329,002,2017,2017-04-25,21,8,R12005,상주벼,2,76
제천,제천(충청북도 농업기술원),001,00122017001848,29,11.1,308.6,27.8,1,2,0337,002,2017,2017-04-20,22,8,R12005,상주벼,2,76
제천,제천(충청북도 농업기술원),001,00122017001849,27,11.3,314.1,27.8,1,2,0337,002,2017,2017-04-20,23,8,R12016,상미,2,76
운봉,운봉(국립식량과학원),001,00122017001824,21.1,8.9,211.1,23.8,1,2,0330,002,2017,2017-04-20,24,8,R12019,삼천벼,2,76
철원,철원(국립식량과학원),001,00122017001817,32.6,15.6,432.3,27.8,1,2,0331,002,2017,2017-04-20,25,8,R12072,태봉,2,76
철원,철원(국립식량과학원),001,00122017001816,28.7,15.8,437.9,27.8,1,2,0331,002,2017,2017-04-20,26,8,R12079,운광,2,76
운봉,운봉(국립식량과학원),001,00122017001823,22.2,8.1,192.5,23.8,1,2,0330,002,2017,2017-04-20,27,8,R12079,운광,2,76
상주,상주(국립식량과학원),001,00122017001836,25.2,8,221.9,27.8,1,2,0329,002,2017,2017-04-25,28,8,R12079,운광,2,76
춘천,춘천(강원특별자치도 농업기술원),001,00122017001841,26,6.5,165.4,25.4,1,2,0333,002,2017,2017-04-25,29,8,R12079,운광,2,76
강릉,강릉(강원특별자치도 농업기술원),001,00122017001844,27.3,8.4,212.1,25.3,1,2,0344,002,2017,2017-04-20,30,8,R12079,운광,2,76
제천,제천(충청북도 농업기술원),001,00122017001847,29.3,12,333.6,27.8,1,2,0337,002,2017,2017-04-20,31,8,R12079,운광,2,76
안동,안동(경상북도 농업기술원),001,00122017001879,28.9,10.5,249.1,23.8,1,2,0351,002,2017,2017-04-20,32,8,R12079,운광,2,76
철원,철원(국립식량과학원),001,00122017001815,29.5,17.6,489.7,27.8,1,2,0331,002,2017,2017-04-20,33,8,R12080,조운,2,76
상주,상주(국립식량과학원),001,00122017001835,28,8.1,226.1,27.8,1,2,0329,002,2017,2017-04-25,34,8,R12085,설레미,2,76
강릉,강릉(강원특별자치도 농업기술원),001,00122017001843,27.3,8.6,224,26,1,2,0344,002,2017,2017-04-20,35,8,R12086,오대1호,2,76
진부,진부(국립식량과학원),001,00122017001886,29,7.5,208.5,27.8,1,2,0336,002,2017,2017-04-20,36,8,R12092,한설,2,76
강릉,강릉(강원특별자치도 농업기술원),001,00122017001845,33.4,9.7,248.7,25.6,1,2,0344,002,2017,2017-04-20,37,8,R12093,오륜,2,76
철원,철원(국립식량과학원),001,00122017001814,3.45,14.3,396.6,27.8,1,2,0331,002,2017,2017-04-20,38,8,R13002,오대벼,2,76
운봉,운봉(국립식량과학원),001,00122017001826,21.6,6.8,160.7,23.8,1,2,0330,002,2017,2017-04-20,39,8,R13002,오대벼,2,76
화성,화성(경기도 경기도농업기술원),001,00122017001830,29.1,8.9,211.9,23.8,1,2,0332,002,2017,2017-04-20,40,8,R13002,오대벼,2,76
상주,상주(국립식량과학원),001,00122017001838,27.2,8.4,232.1,27.8,1,2,0329,002,2017,2017-04-25,41,8,R13002,오대벼,2,76
춘천,춘천(강원특별자치도 농업기술원),001,00122017001842,29.1,7.5,198.4,26.5,1,2,0333,002,2017,2017-04-25,42,8,R13002,오대벼,2,76
강릉,강릉(강원특별자치도 농업기술원),001,00122017001846,33.6,7.1,182.1,25.6,1,2,0344,002,2017,2017-04-20,43,8,R13002,오대벼,2,76
제천,제천(충청북도 농업기술원),001,00122017001850,27.3,10.7,297.5,27.8,1,2,0337,002,2017,2017-04-20,44,8,R13002,오대벼,2,76
안동,안동(경상북도 농업기술원),001,00122017001880,28.1,9.6,229.3,23.8,1,2,0351,002,2017,2017-04-20,45,8,R13002,오대벼,2,76
진부,진부(국립식량과학원),001,00122017001889,32,8.1,225.2,27.8,1,2,0336,002,2017,2017-04-20,46,8,R13002,오대벼,2,76
진부,진부(국립식량과학원),001,00122017001887,30,11,305.8,27.8,1,2,0336,002,2017,2017-04-20,47,8,R13003,진부올벼,2,76
영덕,영덕(국립식량과학원),001,00122017001833,21.6,10.3,245.1,23.8,1,2,0338,002,2017,2017-04-20,48,8,R22009,화영벼,2,76
영덕,영덕(국립식량과학원),001,00122017001832,19.4,7.7,183.3,23.8,1,2,0338,002,2017,2017-04-20,49,8,R22083,삼덕,2,76
영덕,영덕(국립식량과학원),001,00122017001834,20.2,7.5,178.5,23.8,1,2,0338,002,2017,2017-04-20,50,8,R23004,화성벼,2,76
춘천,춘천(강원특별자치도 농업기술원),001,00122017001839,26.9,9.9,253.8,25.6,1,2,0333,002,2017,2017-04-25,51,8,R32001,일품벼,2,76
청원,청원(충청북도 농업기술원),001,00122017001852,25,12.3,292.7,23.8,1,2,2325,002,2017,2017-04-25,52,8,R32001,일품벼,2,76
안동,안동(경상북도 농업기술원),001,00122017001877,24.2,10.3,245.1,23.8,1,2,0351,002,2017,2017-04-20,53,8,R32001,일품벼,2,76
화성,화성(경기도 경기도농업기술원),001,00122017001829,24.5,9.6,228.6,23.8,1,2,0332,002,2017,2017-04-20,54,8,R32003,대안벼,2,76
춘천,춘천(강원특별자치도 농업기술원),001,00122017001840,25.6,9.4,256.8,27.3,1,2,0333,002,2017,2017-04-25,55,8,R32003,대안벼,2,76
청원,청원(충청북도 농업기술원),001,00122017001853,25.1,13.8,328.4,23.8,1,2,2325,002,2017,2017-04-25,56,8,R32003,대안벼,2,76
익산,익산(전북특별자치도 농업기술원),001,00122017001864,22.4,7,166.6,23.8,1,2,0326,002,2017,2017-04-30,57,8,R32006,일미벼,2,76
계화,계화(국립식량과학원),001,00122017001820,21.1,8.9,211.1,23.8,1,2,0343,002,2017,2017-04-30,58,8,R32011,남평벼,2,76
영덕,영덕(국립식량과학원),001,00122017001831,21.5,9.7,230.9,23.8,1,2,0338,002,2017,2017-04-20,59,8,R32011,남평벼,2,76
예산,예산(충청남도 농업기술원),001,00122017001856,26,10.9,259.4,23.8,1,2,0350,002,2017,2017-04-25,60,8,R32011,남평벼,2,76
익산,익산(전북특별자치도 농업기술원),001,00122017001862,21.3,8.8,209.4,23.8,1,2,0326,002,2017,2017-04-30,61,8,R32011,남평벼,2,76
안동,안동(경상북도 농업기술원),001,00122017001878,24.8,13.6,322.5,23.8,1,2,0351,002,2017,2017-04-20,62,8,R32015,새추청,2,76
익산,익산(전북특별자치도 농업기술원),001,00122017001863,24.3,7.5,178.5,23.8,1,2,0326,002,2017,2017-04-30,63,8,R32016,신동진,2,76
계화,계화(국립식량과학원),001,00122017001819,22.2,8.1,192.5,23.8,1,2,0343,002,2017,2017-04-30,64,8,R32068,동진1호,2,76
화성,화성(경기도 경기도농업기술원),001,00122017001828,26.2,9.2,219,23.8,1,2,0332,002,2017,2017-04-20,65,8,R32082,삼광,2,76
청원,청원(충청북도 농업기술원),001,00122017001851,24.9,13,309.4,23.8,1,2,2325,002,2017,2017-04-25,66,8,R32082,삼광,2,76
예산,예산(충청남도 농업기술원),001,00122017001859,25.2,11.2,266.6,23.8,1,2,0350,002,2017,2017-04-25,67,8,R32082,삼광,2,76
예산,예산(충청남도 농업기술원),001,00122017001855,28,10.5,249.9,23.8,1,2,0350,002,2017,2017-04-25,68,8,R32084,새누리,2,76
익산,익산(전북특별자치도 농업기술원),001,00122017001860,23.6,8,190.4,23.8,1,2,0326,002,2017,2017-04-30,69,8,R32084,새누리,2,76
계화,계화(국립식량과학원),001,00122017001821,20.6,8.2,196,23.8,1,2,0343,002,2017,2017-04-30,70,8,R32088,청호,2,76
예산,예산(충청남도 농업기술원),001,00122017001858,24.4,10.4,247.5,23.8,1,2,0350,002,2017,2017-04-25,71,8,R32091,호품,2,76
익산,익산(전북특별자치도 농업기술원),001,00122017001861,19.2,7.6,180.9,23.8,1,2,0326,002,2017,2017-04-30,72,8,R32091,호품,2,76
안동,안동(경상북도 농업기술원),001,00122017001876,25.3,15.3,363.3,23.8,1,2,0351,002,2017,2017-04-20,73,8,R32093,새일미,2,76
화성,화성(경기도 경기도농업기술원),001,00122017001827,22.6,11.8,281,23.8,1,2,0332,002,2017,2017-04-20,74,8,R33009,추청,2,76
청원,청원(충청북도 농업기술원),001,00122017001854,25.4,14.5,349.9,23.8,1,2,2325,002,2017,2017-04-25,75,8,R33009,추청,2,76
예산,예산(충청남도 농업기술원),001,00122017001857,24.9,11.6,276.1,23.8,1,2,0350,002,2017,2017-04-25,76,8,R33009,추청,2,76
나주,나주(전라남도 농업기술원),001,00122018001941,28.6,5,119,23.8,1,2,0352,002,2018,2018-05-10,1,3,R32006,일미벼,2,75
나주,나주(전라남도 농업기술원),001,00122018001944,25.3,5,119,23.8,1,2,0352,002,2018,2018-05-10,2,3,R32081,미품,2,75
나주,나주(전라남도 농업기술원),001,00122018001943,26,5,119,23.8,1,2,0352,002,2018,2018-05-10,3,3,R32084,새누리,2,75
나주,나주(전라남도 농업기술원),001,00122018001942,25.2,5,119,23.8,1,2,0352,002,2018,2018-05-10,4,3,R32090,호평,2,75
나주,나주(전라남도 농업기술원),001,00122018001945,24.9,5,119,23.8,1,2,0352,002,2018,2018-05-10,5,3,R32092,현품,2,75
대구,대구(경상북도 농업기술원),001,00122018001946,25.7,8.4,199.9,23.8,1,2,0340,002,2018,2018-04-30,6,4,R22009,화영벼,2,75
대구,대구(경상북도 농업기술원),001,00122018001948,26.5,10.6,252.3,23.8,1,2,0340,002,2018,2018-04-30,7,4,R22083,삼덕,2,75
대구,대구(경상북도 농업기술원),001,00122018001947,25.5,9.2,219,23.8,1,2,0340,002,2018,2018-04-30,8,4,R32001,일품벼,2,75
대구,대구(경상북도 농업기술원),001,00122018001949,24.7,10.3,245.1,23.8,1,2,0340,002,2018,2018-04-30,9,4,R32082,삼광,2,75
대구,대구(경상북도 농업기술원),001,00122018001950,27,9.5,226.1,23.8,1,2,0340,002,2018,2018-04-30,10,4,R32093,새일미,2,75
진주,진주(경상남도 농업기술원),001,00122018001956,19.7,4.5,106,23.8,1,2,0335,002,2018,2018-05-10,11,6,R22009,화영벼,2,75
진주,진주(경상남도 농업기술원),001,00122018001958,21.2,5.2,123,23.8,1,2,0335,002,2018,2018-05-10,12,6,R32008,동안벼,2,75
진주,진주(경상남도 농업기술원),001,00122018001960,20.3,4.7,112,23.8,1,2,0335,002,2018,2018-05-10,13,6,R32068,동진1호,2,75
진주,진주(경상남도 농업기술원),001,00122018001959,18.3,5,119,23.8,1,2,0335,002,2018,2018-05-10,14,6,R32069,주남,2,75
진주,진주(경상남도 농업기술원),001,00122018001957,19.9,5.6,134,23.8,1,2,0335,002,2018,2018-05-10,15,6,R32093,새일미,2,75
철원,철원(국립식량과학원),001,00122018001893,39.1,16.6,461.9,27.8,1,2,0331,002,2018,2018-04-20,16,8,R12004,진부벼,2,75
운봉,운봉(국립식량과학원),001,00122018001901,28.1,11.8,326.4,27.8,1,2,0330,002,2018,2018-04-20,17,8,R12004,진부벼,2,75
진부,진부(국립식량과학원),001,00122018001962,29.6,11.6,322,27.8,1,2,0336,002,2018,2018-04-20,18,8,R12004,진부벼,2,75
상주,상주(국립식량과학원),001,00122018001905,27.9,10,278,27.8,1,2,0329,002,2018,2018-04-25,19,8,R12005,상주벼,2,75
제천,제천(충청북도 농업기술원),001,00122018001929,28.1,10.6,294.7,27.8,1,2,0337,002,2018,2018-04-20,20,8,R12005,상주벼,2,75
제천,제천(충청북도 농업기술원),001,00122018001928,27.6,11.2,311.4,27.8,1,2,0337,002,2018,2018-04-20,21,8,R12016,상미,2,75
운봉,운봉(국립식량과학원),001,00122018001900,30.6,14.6,404.2,27.8,1,2,0330,002,2018,2018-04-20,22,8,R12019,삼천벼,2,75
철원,철원(국립식량과학원),001,00122018001892,34,17.6,488.8,27.8,1,2,0331,002,2018,2018-04-20,23,8,R12072,태봉,2,75
철원,철원(국립식량과학원),001,00122018001891,30.8,16.8,466.6,27.8,1,2,0331,002,2018,2018-04-20,24,8,R12079,운광,2,75
운봉,운봉(국립식량과학원),001,00122018001899,28,13.7,381,27.8,1,2,0330,002,2018,2018-04-20,25,8,R12079,운광,2,75
상주,상주(국립식량과학원),001,00122018001904,26.6,10.3,287,27.8,1,2,0329,002,2018,2018-04-25,26,8,R12079,운광,2,75
춘천,춘천(강원특별자치도 농업기술원),001,00122018001917,29.2,8.5,221.1,26,1,2,0333,002,2018,2018-04-25,27,8,R12079,운광,2,75
강릉,강릉(강원특별자치도 농업기술원),001,00122018001921,27.8,6.2,152,24.5,1,2,0344,002,2018,2018-04-20,28,8,R12079,운광,2,75
제천,제천(충청북도 농업기술원),001,00122018001930,27.5,11.5,291.9,27.8,1,2,0337,002,2018,2018-04-20,29,8,R12079,운광,2,75
안동,안동(경상북도 농업기술원),001,00122018001952,31,9.4,224.5,23.8,1,2,0351,002,2018,2018-04-20,30,8,R12079,운광,2,75
철원,철원(국립식량과학원),001,00122018001890,30.7,16.1,448.5,27.8,1,2,0331,002,2018,2018-04-20,31,8,R12080,조운,2,75
상주,상주(국립식량과학원),001,00122018001903,28,11.8,328,27.8,1,2,0329,002,2018,2018-04-25,32,8,R12085,설레미,2,75
강릉,강릉(강원특별자치도 농업기술원),001,00122018001922,32.2,6.7,164.2,24.5,1,2,0344,002,2018,2018-04-20,33,8,R12086,오대1호,2,75
진부,진부(국립식량과학원),001,00122018001964,30.3,14.6,406,27.8,1,2,0336,002,2018,2018-04-20,34,8,R12092,한설,2,75
강릉,강릉(강원특별자치도 농업기술원),001,00122018001920,30.7,5.2,127.5,24.5,1,2,0344,002,2018,2018-04-20,35,8,R12093,오륜,2,75
철원,철원(국립식량과학원),001,00122018001894,35.2,16.9,468.4,27.8,1,2,0331,002,2018,2018-04-20,36,8,R13002,오대벼,2,75
운봉,운봉(국립식량과학원),001,00122018001902,28.1,11.6,321.8,27.8,1,2,0330,002,2018,2018-04-20,37,8,R13002,오대벼,2,75
상주,상주(국립식량과학원),001,00122018001906,28.8,9.6,266,27.8,1,2,0329,002,2018,2018-04-25,38,8,R13002,오대벼,2,75
화성,화성(경기도 경기도농업기술원),001,00122018001914,34,6.9,164.3,23.8,1,2,0332,002,2018,2018-04-20,39,8,R13002,오대벼,2,75
춘천,춘천(강원특별자치도 농업기술원),001,00122018001918,31,7.3,184.7,25.4,1,2,0333,002,2018,2018-04-25,40,8,R13002,오대벼,2,75
강릉,강릉(강원특별자치도 농업기술원),001,00122018001919,34.1,6.4,155.7,24.3,1,2,0344,002,2018,2018-04-20,41,8,R13002,오대벼,2,75
제천,제천(충청북도 농업기술원),001,00122018001927,29.3,10.6,294.7,27.8,1,2,0337,002,2018,2018-04-20,42,8,R13002,오대벼,2,75
안동,안동(경상북도 농업기술원),001,00122018001951,29.6,8.2,194,23.8,1,2,0351,002,2018,2018-04-20,43,8,R13002,오대벼,2,75
진부,진부(국립식량과학원),001,00122018001961,30.9,9.7,269,27.8,1,2,0336,002,2018,2018-04-20,44,8,R13002,오대벼,2,75
진부,진부(국립식량과학원),001,00122018001963,27.7,13.4,372,27.8,1,2,0336,002,2018,2018-04-20,45,8,R13003,진부올벼,2,75
영덕,영덕(국립식량과학원),001,00122018001909,22,11.1,264.18,23.8,1,2,0338,002,2018,2018-04-20,46,8,R22009,화영벼,2,75
영덕,영덕(국립식량과학원),001,00122018001908,21.1,10.1,240.38,23.8,1,2,0338,002,2018,2018-04-20,47,8,R22083,삼덕,2,75
영덕,영덕(국립식량과학원),001,00122018001910,23.9,10.4,247.5,23.8,1,2,0338,002,2018,2018-04-20,48,8,R23004,화성벼,2,75
춘천,춘천(강원특별자치도 농업기술원),001,00122018001915,25.6,9.3,242.2,26,1,2,0333,002,2018,2018-04-25,49,8,R32001,일품벼,2,75
청원,청원(충청북도 농업기술원),001,00122018001925,24.8,12.7,302.3,23.8,1,2,2325,002,2018,2018-04-25,50,8,R32001,일품벼,2,75
안동,안동(경상북도 농업기술원),001,00122018001954,26.1,11.3,267.8,23.8,1,2,0351,002,2018,2018-04-20,51,8,R32001,일품벼,2,75
화성,화성(경기도 경기도농업기술원),001,00122018001913,31,8.3,197.6,23.8,1,2,0332,002,2018,2018-04-20,52,8,R32003,대안벼,2,75
춘천,춘천(강원특별자치도 농업기술원),001,00122018001916,27.6,8.1,214.8,26.5,1,2,0333,002,2018,2018-04-25,53,8,R32003,대안벼,2,75
청원,청원(충청북도 농업기술원),001,00122018001924,27.3,13.5,321.3,23.8,1,2,2325,002,2018,2018-04-25,54,8,R32003,대안벼,2,75
익산,익산(전북특별자치도 농업기술원),001,00122018001936,23.9,7.5,178.5,23.8,1,2,0326,002,2018,2018-04-30,55,8,R32006,일미벼,2,75
계화,계화(국립식량과학원),001,00122018001896,22.5,6.3,149.2,23.8,1,2,0343,002,2018,2018-04-30,56,8,R32011,남평벼,2,75
영덕,영덕(국립식량과학원),001,00122018001907,22,13.8,328.44,23.8,1,2,0338,002,2018,2018-04-20,57,8,R32011,남평벼,2,75
예산,예산(충청남도 농업기술원),001,00122018001934,29.2,14.3,340.3,23.8,1,2,0350,002,2018,2018-04-25,58,8,R32011,남평벼,2,75
익산,익산(전북특별자치도 농업기술원),001,00122018001938,23.6,9.1,216.6,23.8,1,2,0326,002,2018,2018-04-30,59,8,R32011,남평벼,2,75
안동,안동(경상북도 농업기술원),001,00122018001953,25.3,11.2,266.2,23.8,1,2,0351,002,2018,2018-04-20,60,8,R32015,새추청,2,75
계화,계화(국립식량과학원),001,00122018001898,25.6,5.8,136.9,23.8,1,2,0343,002,2018,2018-04-30,61,8,R32016,신동진,2,75
익산,익산(전북특별자치도 농업기술원),001,00122018001937,25.7,7.9,188,23.8,1,2,0326,002,2018,2018-04-30,62,8,R32016,신동진,2,75
계화,계화(국립식량과학원),001,00122018001895,23.5,6.6,157.5,23.8,1,2,0343,002,2018,2018-04-30,63,8,R32068,동진1호,2,75
화성,화성(경기도 경기도농업기술원),001,00122018001912,30.2,10.9,259.5,23.8,1,2,0332,002,2018,2018-04-20,64,8,R32082,삼광,2,75
청원,청원(충청북도 농업기술원),001,00122018001926,24.6,12.8,304.6,23.8,1,2,2325,002,2018,2018-04-25,65,8,R32082,삼광,2,75
예산,예산(충청남도 농업기술원),001,00122018001931,28.8,11.7,278.5,23.8,1,2,0350,002,2018,2018-04-25,66,8,R32082,삼광,2,75
예산,예산(충청남도 농업기술원),001,00122018001935,30.3,13,309.4,23.8,1,2,0350,002,2018,2018-04-25,67,8,R32084,새누리,2,75
익산,익산(전북특별자치도 농업기술원),001,00122018001940,24.3,8.4,199.9,23.8,1,2,0326,002,2018,2018-04-30,68,8,R32084,새누리,2,75
계화,계화(국립식량과학원),001,00122018001897,21.4,5.6,133.7,23.8,1,2,0343,002,2018,2018-04-30,69,8,R32088,청호,2,75
예산,예산(충청남도 농업기술원),001,00122018001932,28,12.3,292.7,23.8,1,2,0350,002,2018,2018-04-25,70,8,R32091,호품,2,75
익산,익산(전북특별자치도 농업기술원),001,00122018001939,21.7,7.9,188,23.8,1,2,0326,002,2018,2018-04-30,71,8,R32091,호품,2,75
안동,안동(경상북도 농업기술원),001,00122018001955,27.2,11.5,273.7,23.8,1,2,0351,002,2018,2018-04-20,72,8,R32093,새일미,2,75
화성,화성(경기도 경기도농업기술원),001,00122018001911,31.4,11.6,276.2,23.8,1,2,0332,002,2018,2018-04-20,73,8,R33009,추청,2,75
청원,청원(충청북도 농업기술원),001,00122018001923,25.6,13.7,326.1,23.8,1,2,2325,002,2018,2018-04-25,74,8,R33009,추청,2,75
예산,예산(충청남도 농업기술원),001,00122018001933,28.9,14.5,345.1,23.8,1,2,0350,002,2018,2018-04-25,75,8,R33009,추청,2,75
나주,나주(전라남도 농업기술원),001,00122019002250,,,,,1,,0352,002,2019,2019-05-10,1,3,R32006,일미벼,2,75
나주,나주(전라남도 농업기술원),001,00122019002251,,,,,1,,0352,002,2019,2019-05-10,2,3,R32016,신동진,2,75
나주,나주(전라남도 농업기술원),001,00122019002253,,,,,1,,0352,002,2019,2019-05-10,3,3,R32081,미품,2,75
나주,나주(전라남도 농업기술원),001,00122019002254,,,,,1,,0352,002,2019,2019-05-10,4,3,R32092,현품,2,75
나주,나주(전라남도 농업기술원),001,00122019002252,,,,,1,,0352,002,2019,2019-05-10,5,3,R46054,새청무,2,75
대구,대구(경상북도 농업기술원),001,00122019002255,,,,,1,,0340,002,2019,2019-04-30,6,4,R22009,화영벼,2,75
대구,대구(경상북도 농업기술원),001,00122019002257,,,,,1,,0340,002,2019,2019-04-30,7,4,R22083,삼덕,2,75
대구,대구(경상북도 농업기술원),001,00122019002256,,,,,1,,0340,002,2019,2019-04-30,8,4,R32001,일품벼,2,75
대구,대구(경상북도 농업기술원),001,00122019002258,,,,,1,,0340,002,2019,2019-04-30,9,4,R32082,삼광,2,75
대구,대구(경상북도 농업기술원),001,00122019002259,,,,,1,,0340,002,2019,2019-04-30,10,4,R32093,새일미,2,75
진주,진주(경상남도 농업기술원),001,00122019002267,,,,,1,,0335,002,2019,2019-05-10,11,6,R32008,동안벼,2,75
진주,진주(경상남도 농업기술원),001,00122019002268,,,,,1,,0335,002,2019,2019-05-10,12,6,R32068,동진1호,2,75
진주,진주(경상남도 농업기술원),001,00122019002266,,,,,1,,0335,002,2019,2019-05-10,13,6,R32093,새일미,2,75
진주,진주(경상남도 농업기술원),001,00122019002265,,,,,1,,0335,002,2019,2019-05-10,14,6,R46055,해품,2,75
진주,진주(경상남도 농업기술원),001,00122019002269,,,,,1,,0335,002,2019,2019-05-10,15,6,R46056,영호진미,2,75
철원,철원(국립식량과학원),001,00122019002200,,,,,1,,0331,002,2019,2019-04-20,16,8,R12004,진부벼,2,75
운봉,운봉(국립식량과학원),001,00122019002209,,,,,1,,0330,002,2019,2019-04-20,17,8,R12004,진부벼,2,75
진부,진부(국립식량과학원),001,00122019002271,,,,,1,,0336,002,2019,2019-04-20,18,8,R12004,진부벼,2,75
상주,상주(국립식량과학원),001,00122019002213,,,,,1,,0329,002,2019,2019-04-25,19,8,R12005,상주벼,2,75
제천,제천(충청북도 농업기술원),001,00122019002238,,,,,1,,0337,002,2019,2019-04-20,20,8,R12005,상주벼,2,75
제천,제천(충청북도 농업기술원),001,00122019002237,,,,,1,,0337,002,2019,2019-04-20,21,8,R12016,상미,2,75
운봉,운봉(국립식량과학원),001,00122019002210,,,,,1,,0330,002,2019,2019-04-20,22,8,R12019,삼천벼,2,75
철원,철원(국립식량과학원),001,00122019002201,,,,,1,,0331,002,2019,2019-04-20,23,8,R12072,태봉,2,75
철원,철원(국립식량과학원),001,00122019002202,,,,,1,,0331,002,2019,2019-04-20,24,8,R12079,운광,2,75
운봉,운봉(국립식량과학원),001,00122019002211,,,,,1,,0330,002,2019,2019-04-20,25,8,R12079,운광,2,75
상주,상주(국립식량과학원),001,00122019002214,,,,,1,,0329,002,2019,2019-04-25,26,8,R12079,운광,2,75
춘천,춘천(강원특별자치도 농업기술원),001,00122019002225,,,,,1,,0333,002,2019,2019-04-25,27,8,R12079,운광,2,75
