day,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,E0,ES0,ET0
2017-12-20,10680000.0,-8.5,-1.3,2.874152120395653,5.453291856430381,0.1,0.08915123502064269,0.07379672406964873,0.1001270237413853
2017-12-21,10810000.0,-9.1,-0.9,2.4708167287093907,6.237464450494466,0.0,0.12030012165228281,0.10482593786493404,0.12697522399626132
2017-12-22,9860000.0,-4.9,1.0,4.118077631375221,6.198555123308079,0.0,0.08512924337933178,0.06912094994944715,0.0909998155956526
2017-12-23,9930000.0,-2.2,5.4,4.676864957737076,4.857679847961861,0.06,0.10910745915762476,0.09073630991422457,0.13697464853255434
2017-12-24,1430000.0,-10.3,3.8,4.4298513165455145,14.195918372694457,1.5300000000000002,0.07047634460675231,0.06827249005163182,0.08143527992848493
2017-12-25,10720000.0,-9.0,-4.8,2.673707362004381,12.672468562089042,0.06,0.1367568899783283,0.1226629528636322,0.08527792474908648
2017-12-26,6900000.0,-13.5,-3.8,1.9231266566549894,17.293699421764405,0.010000000000000002,0.2363259158321765,0.22797626175189128,0.12507864837670363
2017-12-27,11160000.0,-12.6,-7.1,1.418194493742471,12.268410164384267,0.0,0.20314977705499943,0.19042433766184735,0.12479670265267598
2017-12-28,8490000.0,-8.5,-2.2,3.2114032957810754,8.838403321645949,0.010000000000000002,0.09406141901087114,0.08209258250128768,0.07916722472112192
2017-12-29,6090000.0,-6.0,0.9,4.529791736585234,8.344554168895668,0.0,0.06084296901820352,0.051187562273228536,0.0584071976252171
2017-12-30,8020000.0,-6.3,2.1,4.2991868911699775,6.15665277095351,0.2,0.07389778275969248,0.06095332428535667,0.08397979735984151
2017-12-31,10160000.0,-8.8,-2.3,2.364212954715748,13.037617632607434,0.0,0.2253809859519432,0.21118351382788822,0.14267845044518845
2018-01-01,11040000.0,-9.2,-2.5,2.579952097057395,9.3921129777599,0.0,0.1427102170382894,0.12748723721929411,0.11358600062914506
2018-01-02,7850000.0,-11.5,-0.7,2.613780211713491,12.474928900988932,0.0,0.1711386936021869,0.1604349563882481,0.12489596649746637
2018-01-03,11200000.0,-10.5,-4.9,1.8558265414896418,9.28137104653711,0.0,0.1644324329231715,0.15024746887563067,0.12468519503482407
2018-01-04,7260000.0,-9.2,-3.2,1.3876359206683972,3.403069616224667,0.0,0.1076560589210441,0.09780130858546057,0.13079859330153262
2018-01-05,10490000.0,-9.6,-3.1,2.4916402212903663,11.86435176667949,0.0,0.17104288205350043,0.15690000744562807,0.11429254014126514
2018-01-06,11530000.0,-9.2,-1.8,2.120826462241426,6.494864614958248,0.0,0.14236955342628851,0.12622203941526977,0.13947132965338935
2018-01-07,3300000.0,-3.6,-0.2,3.1873870176927785,3.214509030629106,0.17,0.09178464532933582,0.08641640489870198,0.10966806193771368
2018-01-08,2580000.0,-9.3,-0.3,3.976575568224032,11.493216645824734,0.66,0.051205018430700876,0.04747972076331237,0.047452590665230124
2018-01-09,5020000.0,-10.2,-7.0,2.7723191791804567,12.600635958052639,0.78,0.07216474628311548,0.06607528505365963,0.04182147081898187
2018-01-10,9310000.0,-19.7,-9.5,1.5264249358165531,8.679772987732221,0.2,0.062125382140215915,0.05390566780108626,0.052184220540137494
2018-01-11,10340000.0,-18.7,-12.2,1.2859539806426652,11.708714457933949,0.0,0.09273625647888623,0.0840457967569571,0.05507781818185409
2018-01-12,11890000.0,-17.6,-9.9,1.5437984944988015,9.38313390225535,0.0,0.0814234424286313,0.07040758398202882,0.05843395566995121
